Repository,Author,Closed,ClosedAt, CreatedAt, LastEditedAt, State, Title, UpdatedAt
OpenShift4-RollOut,jefkel,false,,2020-09-02T17:28:52Z,,OPEN,"Confirm Audit logging targets for OpenShift API",2020-09-08T17:34:24Z
OpenShift4-RollOut,NickCorcoran,false,,2020-09-02T17:49:49Z,,OPEN,"Credentials discovery",2020-09-02T17:49:50Z
OpenShift4-RollOut,mitovskaol,false,,2020-09-03T21:07:49Z,,OPEN,"Decide on the use of  *.developer.gov.bc.ca domain",2020-09-03T21:07:49Z
OpenShift4-RollOut,j-pye,true,2021-04-07T08:08:51Z,2020-09-04T22:03:10Z,2021-02-18T07:50:09Z,CLOSED,"Entitlements Issue",2021-04-07T08:08:51Z
OpenShift4-RollOut,caggles,true,2020-10-16T19:21:53Z,2020-09-08T22:39:10Z,2020-10-16T19:21:46Z,CLOSED,"Artifactory end-to-end functional testing",2020-10-16T19:21:53Z
OpenShift4-RollOut,jefkel,true,2020-10-01T20:14:31Z,2020-09-10T21:08:24Z,,CLOSED,"Re-Locate Google Drive contents (OpenShift 4 Buildout Project)",2020-10-01T20:14:31Z
OpenShift4-RollOut,patricksimonian,false,,2020-09-10T22:53:21Z,,OPEN,"Install Argo Workflows in ARO Pathfinder",2020-09-10T22:53:21Z
OpenShift4-RollOut,jleach,true,2020-09-14T20:59:28Z,2020-09-14T20:57:37Z,,CLOSED,"Image Management Plan",2020-09-14T20:59:28Z
OpenShift4-RollOut,jleach,false,,2020-09-14T20:58:37Z,2020-09-14T21:36:08Z,OPEN,"Image Management Plan",2020-11-25T16:19:31Z
OpenShift4-RollOut,jleach,false,,2020-09-14T21:04:17Z,,OPEN,"Sort out how Aqua will scan *-prod namespaces",2020-09-14T21:04:17Z
OpenShift4-RollOut,jleach,false,,2020-09-14T21:06:05Z,,OPEN,"Develop semantic versioning guideline for PS images",2020-09-14T21:06:27Z
OpenShift4-RollOut,jleach,false,,2020-09-14T21:07:55Z,,OPEN,"Develop image management guidelines for PS team members",2020-09-16T20:33:25Z
OpenShift4-RollOut,jleach,true,2021-02-08T23:05:07Z,2020-09-14T21:12:07Z,,CLOSED,"Create bcgov namespace on all clusters",2021-02-08T23:05:07Z
OpenShift4-RollOut,jleach,true,2020-11-13T18:41:40Z,2020-09-14T21:13:12Z,2020-09-14T21:17:29Z,CLOSED,"Configure the samples operator to exclude the following sample images",2020-11-13T18:41:41Z
OpenShift4-RollOut,jleach,true,2020-09-14T22:30:27Z,2020-09-14T21:20:01Z,2020-09-14T21:20:22Z,CLOSED,"Create CICD pipelines for images offered by platform services",2020-09-14T22:30:27Z
OpenShift4-RollOut,jleach,false,,2020-09-14T21:22:13Z,,OPEN,"Scialize image management plan for OCP4 via OCP 101 training classes",2020-09-14T21:22:33Z
OpenShift4-RollOut,jleach,true,2020-09-14T22:29:04Z,2020-09-14T21:25:34Z,,CLOSED,"Wrap Artifactory credential creation into our GitOps process",2020-09-14T22:29:04Z
OpenShift4-RollOut,jleach,true,2020-09-14T21:39:04Z,2020-09-14T21:28:22Z,,CLOSED,"Implement mechanics so we can build images with licensed entitlements",2020-09-14T21:39:04Z
OpenShift4-RollOut,jleach,false,,2020-09-14T21:30:04Z,,OPEN,"Create a better deployment template for the Jenkens",2020-09-14T21:30:04Z
OpenShift4-RollOut,jleach,true,2020-11-13T18:41:19Z,2020-09-16T19:51:45Z,2020-09-16T20:48:58Z,CLOSED,"Configure the samples operator to exclude the following templates",2020-11-13T18:41:20Z
OpenShift4-RollOut,jleach,true,2020-10-16T00:17:44Z,2020-09-16T23:05:46Z,2020-09-16T23:06:48Z,CLOSED,"Add image pull permissions when a project namespace set is provisioned",2020-10-16T00:17:44Z
OpenShift4-RollOut,jleach,true,2020-09-17T18:04:09Z,2020-09-17T17:56:44Z,,CLOSED,"Rename the thetis cluster to clab",2020-09-17T18:04:09Z
OpenShift4-RollOut,jefkel,true,2021-02-12T19:08:06Z,2020-09-17T23:06:28Z,,CLOSED,"Remove developer access to openshift 'NetworkPolicies' objects",2021-02-12T19:08:07Z
OpenShift4-RollOut,jefkel,true,2020-11-18T19:25:00Z,2020-09-18T17:50:48Z,2020-11-18T19:00:39Z,CLOSED,"Create ObjectStorage access for migration tool (CAM)",2020-11-18T19:25:01Z
OpenShift4-RollOut,jefkel,false,,2020-09-18T17:56:13Z,,OPEN,"Deploy CAM Tool in Klab/pathfinder Lab for migration tool testing",2020-10-08T18:25:48Z
OpenShift4-RollOut,stewartshea,false,,2020-09-21T18:31:03Z,,OPEN,"Document ARO Update Process",2020-09-21T18:31:18Z
OpenShift4-RollOut,NickCorcoran,false,,2020-09-21T19:59:31Z,2020-09-21T19:59:36Z,OPEN,"Information Incidents and Forensics",2020-09-30T21:01:43Z
OpenShift4-RollOut,jleach,true,2020-09-21T23:20:03Z,2020-09-21T21:45:01Z,,CLOSED,"Provision a DNS entry for the platform service registry",2020-09-21T23:20:03Z
OpenShift4-RollOut,StevenBarre,true,2020-10-14T16:06:10Z,2020-09-23T17:18:45Z,2020-10-13T21:23:40Z,CLOSED,"Burn in test of Silver NetApp",2020-10-14T16:06:10Z
OpenShift4-RollOut,patricksimonian,false,,2020-09-23T20:36:28Z,,OPEN,"ARO fallback image registry is not the internal registry",2020-09-24T12:51:42Z
OpenShift4-RollOut,j-pye,true,2021-03-25T21:23:12Z,2020-09-24T18:56:32Z,2020-10-22T23:11:05Z,CLOSED,"Document NSP Operator Changes",2021-03-25T21:23:13Z
OpenShift4-RollOut,manderson-it,false,,2020-09-29T16:13:41Z,,OPEN,"Test Vault recovery from backup",2020-09-29T16:13:41Z
OpenShift4-RollOut,j-pye,true,2020-11-10T21:26:58Z,2020-09-30T19:34:11Z,2020-11-10T21:26:46Z,CLOSED,"CCM Resource Patching",2020-11-10T21:27:03Z
OpenShift4-RollOut,mitovskaol,true,2020-10-19T23:35:39Z,2020-09-30T20:41:47Z,2020-10-02T23:14:55Z,CLOSED,"Decide on the authentication options for access to OCP 4 Console and Clusters",2020-10-19T23:35:40Z
OpenShift4-RollOut,lukegonis,true,2020-10-20T17:52:34Z,2020-09-30T21:19:39Z,,CLOSED,"Project Registry MVP with GitOps - new project provisioning",2020-10-20T17:52:34Z
OpenShift4-RollOut,lukegonis,true,2020-10-22T18:36:35Z,2020-09-30T21:24:40Z,,CLOSED,"OCP 4 Platform Operational Tool MVP Implementation",2020-11-09T23:36:03Z
OpenShift4-RollOut,lukegonis,true,2020-10-20T17:52:03Z,2020-09-30T21:30:33Z,2020-10-20T19:50:28Z,CLOSED,"Artifactory Shared Service MVP Implementation for Early Access",2020-10-20T19:50:28Z
OpenShift4-RollOut,lukegonis,true,2020-10-20T17:42:52Z,2020-09-30T21:35:12Z,2020-10-19T23:32:44Z,CLOSED,"Aporeto Shared Service MVP Implementation for Early Access",2020-10-20T17:42:53Z
OpenShift4-RollOut,StevenBarre,true,2020-10-08T23:13:44Z,2020-09-30T22:31:47Z,2020-10-08T23:13:36Z,CLOSED,"Automate Cluster Logging Upgrades",2020-10-08T23:13:45Z
OpenShift4-RollOut,StevenBarre,true,2021-02-17T19:14:17Z,2020-09-30T22:40:49Z,2021-02-17T19:13:46Z,CLOSED,"Trident Improvements",2021-02-17T19:14:18Z
OpenShift4-RollOut,jefkel,false,,2020-09-30T23:40:02Z,,OPEN,"RBAC Investigation for IDIR controls on namespace access",2020-09-30T23:40:03Z
OpenShift4-RollOut,mitovskaol,false,,2020-10-01T20:46:37Z,,OPEN,"Create monitoring for Artifactory service on Silver cluster",2020-10-01T20:46:38Z
OpenShift4-RollOut,lukegonis,true,2020-10-20T17:43:10Z,2020-10-01T23:44:27Z,,CLOSED,"Authentication Options Decision for OCP4 Access",2020-10-20T17:43:10Z
OpenShift4-RollOut,lukegonis,true,2021-02-24T17:28:41Z,2020-10-01T23:45:20Z,2020-11-16T23:09:32Z,CLOSED,"SG - Vault Service Implemented and Operationalized in KLAB",2021-02-24T17:29:24Z
OpenShift4-RollOut,lukegonis,true,2021-01-11T17:33:17Z,2020-10-01T23:46:04Z,2020-11-12T18:28:57Z,CLOSED,"SG - Migrate Rocket.Chat from OCP 3.11 to OCP 4 Silver",2021-01-11T17:33:17Z
OpenShift4-RollOut,lukegonis,true,2020-11-30T22:36:18Z,2020-10-01T23:47:05Z,,CLOSED,"Documentation/Tech Debt ",2020-11-30T22:36:19Z
OpenShift4-RollOut,caggles,true,2020-10-09T22:22:15Z,2020-10-06T00:06:37Z,,CLOSED,"Artifactory Operator Cluster Admin action for Silver Cluster",2020-10-09T22:22:15Z
OpenShift4-RollOut,j-pye,true,2020-11-10T22:44:06Z,2020-10-08T17:07:34Z,2020-11-10T22:42:50Z,CLOSED,"Aporeto - Cluster Port-Forward/Proxy Issue - SPIKE",2020-11-10T22:44:06Z
OpenShift4-RollOut,j-pye,true,2020-10-26T21:11:55Z,2020-10-08T18:07:00Z,2020-10-22T04:38:11Z,CLOSED,"Project Provisioning Pipeline Tools",2020-10-26T21:11:55Z
OpenShift4-RollOut,j-pye,true,2020-11-09T17:03:27Z,2020-10-08T18:09:27Z,2020-10-22T04:38:50Z,CLOSED,"Cluster SSO Implementation",2020-11-09T17:03:27Z
OpenShift4-RollOut,manderson-it,false,,2020-10-08T19:16:51Z,,OPEN,"Azure Key Vault for Auto-Unsealing Vault DR sites",2020-11-13T22:07:24Z
OpenShift4-RollOut,caggles,true,2020-12-01T20:13:44Z,2020-10-08T21:42:39Z,,CLOSED,"Operator Service Account Pull Secret",2020-12-01T20:13:44Z
OpenShift4-RollOut,jleach,false,,2020-10-09T17:53:03Z,2020-10-09T17:54:39Z,OPEN,"Add a logo to the GitHub oAuth app so it looks more polished.",2020-10-30T00:02:49Z
OpenShift4-RollOut,jefkel,false,,2020-10-09T17:53:22Z,,OPEN,"Private Repo Org sharing with Platform Services",2020-10-09T17:53:22Z
OpenShift4-RollOut,NickCorcoran,false,,2020-10-15T18:20:23Z,2021-03-25T17:33:09Z,OPEN,"Pen test Remediation",2021-04-15T21:51:31Z
OpenShift4-RollOut,jefkel,false,,2020-10-16T22:55:50Z,,OPEN,"SSO and RBAC documentation for teams",2020-11-06T22:24:33Z
OpenShift4-RollOut,StevenBarre,true,2020-11-10T00:55:08Z,2020-10-21T18:44:19Z,2020-10-29T00:08:32Z,CLOSED,"Trident DaemonSet pods lose connection to provisioner | SPIKE",2020-11-10T16:57:50Z
OpenShift4-RollOut,StevenBarre,true,2020-11-10T00:54:08Z,2020-10-21T18:52:09Z,2020-11-10T00:53:46Z,CLOSED,"Cluster Logging unavailable in SILVER | SPIKE",2020-11-10T00:54:09Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-21T19:05:00Z,,OPEN,"Upgrade F5 CIS to 2.2.0",2021-03-25T21:13:01Z
OpenShift4-RollOut,mitovskaol,true,2020-10-22T17:59:24Z,2020-10-21T22:21:07Z,,CLOSED,"Set up Artifactory Service Monitoring",2020-10-22T17:59:24Z
OpenShift4-RollOut,mitovskaol,true,2020-10-22T17:57:26Z,2020-10-21T22:28:10Z,,CLOSED,"Artifactory Service  Operationalization Part 1",2020-10-22T17:57:26Z
OpenShift4-RollOut,mitovskaol,true,2020-11-10T23:18:25Z,2020-10-22T03:22:37Z,,CLOSED,"SG - OCP 4- Aporeto Service Operationalization Part 1",2020-11-10T23:18:25Z
OpenShift4-RollOut,ShellyXueHan,false,,2020-10-22T16:39:37Z,2020-11-05T17:31:33Z,OPEN,"Automate SSO setup for OCP4 cluster auth",2020-11-05T17:31:33Z
OpenShift4-RollOut,StevenBarre,true,2020-10-27T20:46:14Z,2020-10-22T21:06:24Z,2020-10-29T00:11:16Z,CLOSED,"Fix Custom CA cert in Silver",2020-10-29T00:11:16Z
OpenShift4-RollOut,StevenBarre,true,2020-11-19T00:24:15Z,2020-10-22T21:13:00Z,2020-11-19T00:23:45Z,CLOSED,"Enable Audit Logs to be captured",2020-11-19T00:24:16Z
OpenShift4-RollOut,StevenBarre,true,2020-10-26T20:44:38Z,2020-10-22T21:21:15Z,2020-10-29T00:13:16Z,CLOSED,"Investigate NetApp NFS performance | SPIKE",2020-10-29T00:13:16Z
OpenShift4-RollOut,StevenBarre,true,2020-10-27T16:16:03Z,2020-10-23T17:44:05Z,2020-10-29T00:13:36Z,CLOSED,"Load Balancer config changes for OCP4",2020-10-29T00:13:36Z
OpenShift4-RollOut,j-pye,true,2021-03-04T22:18:32Z,2020-10-26T22:55:03Z,2021-03-04T22:18:00Z,CLOSED,"Aporeto Developer Access",2021-03-04T22:18:32Z
OpenShift4-RollOut,j-pye,true,2020-10-29T16:40:11Z,2020-10-26T23:03:09Z,,CLOSED,"Update Aporeto OIDC URL",2020-10-29T16:40:12Z
OpenShift4-RollOut,j-pye,true,2021-02-02T19:22:55Z,2020-10-27T18:40:00Z,2021-02-02T19:22:23Z,CLOSED,"Aporeto: Document ExternalNetworks Usage",2021-02-02T19:22:56Z
OpenShift4-RollOut,StevenBarre,true,2021-01-21T20:15:26Z,2020-10-28T17:32:16Z,2020-10-28T20:08:08Z,CLOSED,"OCP4 Web Console Asthetic Improvements",2021-02-01T22:33:44Z
OpenShift4-RollOut,StevenBarre,true,2021-02-17T19:14:30Z,2020-10-28T18:58:13Z,,CLOSED,"Move Trident to new namespace",2021-02-17T19:14:30Z
OpenShift4-RollOut,jleach,true,2020-11-03T17:02:50Z,2020-10-28T22:53:21Z,2020-10-28T23:00:40Z,CLOSED,"Unable to connect from the Pathfinder cluster to Silver",2020-11-03T17:02:51Z
OpenShift4-RollOut,StevenBarre,true,2020-11-25T01:06:51Z,2020-10-29T16:14:24Z,,CLOSED,"Internal Registry Authentication Issues",2020-11-25T01:06:51Z
OpenShift4-RollOut,j-pye,false,,2020-10-29T16:52:46Z,,OPEN,"CCM: Upgrade ArgoCD",2020-10-29T23:40:30Z
OpenShift4-RollOut,j-pye,true,2021-03-04T22:19:28Z,2020-10-29T18:28:57Z,2021-03-04T22:18:52Z,CLOSED,"Aporeto: Upgrade",2021-03-04T22:19:28Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-29T22:27:58Z,,OPEN,"OpenShift 4.6 Upgrade",2021-03-25T21:13:02Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-29T22:43:36Z,2021-01-25T22:15:11Z,OPEN,"OCP4.6 - New Ignition version spec",2021-04-13T22:28:47Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-29T22:50:44Z,,OPEN,"OCP4.6 - Separate /var/lib/containers and /var/lib/etcd to its own disk",2021-03-19T23:44:02Z
OpenShift4-RollOut,StevenBarre,true,2020-11-05T17:45:50Z,2020-10-29T23:11:43Z,,CLOSED,"Update Cluster Metering Operator",2020-11-05T17:45:50Z
OpenShift4-RollOut,StevenBarre,true,2020-11-16T18:33:17Z,2020-10-29T23:34:02Z,2020-11-16T18:32:46Z,CLOSED,"OCP4.6 - Operator upgrades BEFORE cluster upgrade",2020-11-16T18:33:17Z
OpenShift4-RollOut,StevenBarre,true,2020-11-10T16:55:02Z,2020-10-29T23:46:46Z,2020-11-10T16:54:40Z,CLOSED,"OCP4.6 - Document developer facing changes",2020-11-10T16:55:03Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-30T17:20:54Z,2021-04-19T23:55:50Z,OPEN,"OCP4.6 - Compliance Operator",2021-04-19T23:56:02Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-30T17:57:20Z,2021-04-19T23:46:56Z,OPEN,"OCP4.6 - Configure OAuth Token timouts",2021-04-19T23:49:15Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-30T18:05:11Z,2021-04-14T17:00:07Z,OPEN,"OCP4.6 - File Integrity Operator",2021-04-19T23:55:28Z
OpenShift4-RollOut,StevenBarre,true,2021-02-18T07:57:55Z,2020-10-30T18:08:19Z,,CLOSED,"OCP4.6 - Update Aporeto Policy",2021-02-18T07:57:55Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-30T18:12:46Z,2021-04-13T18:12:14Z,OPEN,"OCP4.6 - Update ETCD Backup tool with new script version",2021-04-19T23:54:44Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-30T18:15:31Z,2021-04-13T18:10:28Z,OPEN,"OCP4.6 - Rebuild EnCase Ops Tool",2021-04-19T23:51:43Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-30T18:17:29Z,2021-04-13T18:10:18Z,OPEN,"OCP4.6 - Rebuild lldpad Ops Tool",2021-04-19T23:51:27Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-30T18:19:42Z,2021-04-13T18:09:50Z,OPEN,"OCP4.6 - Rebuild Nagios Ops Tool",2021-04-19T23:50:30Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-30T18:22:07Z,2021-04-13T18:10:08Z,OPEN,"OCP4.6 - Rebuild the Pruner Ops Tool",2021-04-19T23:50:47Z
OpenShift4-RollOut,StevenBarre,true,2021-04-19T23:50:01Z,2020-10-30T18:26:35Z,2021-04-19T23:49:33Z,CLOSED,"OCP4.6 - Test new version alerts",2021-04-19T23:50:02Z
OpenShift4-RollOut,StevenBarre,false,,2020-10-30T18:58:23Z,2020-11-23T18:32:29Z,OPEN,"OCP4.6 - Switch to OVN Container Network Interface",2021-03-25T21:13:02Z
OpenShift4-RollOut,StevenBarre,true,2021-03-25T16:08:11Z,2020-11-02T23:38:42Z,2021-03-25T16:07:41Z,CLOSED,"Investigate API options with NetApp AIQ | SPIKE",2021-03-25T16:08:12Z
OpenShift4-RollOut,StevenBarre,true,2020-11-05T17:12:57Z,2020-11-02T23:56:21Z,2020-11-05T17:12:38Z,CLOSED,"Upgrade Trident to v20.10",2020-11-05T17:12:57Z
OpenShift4-RollOut,StevenBarre,true,2021-04-20T15:33:30Z,2020-11-05T00:25:55Z,2021-04-19T23:53:20Z,CLOSED,"OCP4.6 - Update Log Forwarding",2021-04-20T15:33:30Z
OpenShift4-RollOut,StevenBarre,false,,2020-11-05T17:20:54Z,2021-04-14T16:03:11Z,OPEN,"OCP4.6 - Enable monitoring for user-defined projects",2021-04-19T23:55:05Z
OpenShift4-RollOut,StevenBarre,true,2021-01-20T23:46:48Z,2020-11-05T17:29:25Z,2021-01-20T23:46:42Z,CLOSED,"OCP4.6 - Confirm new Insight Data Collection metrics are acceptable",2021-01-20T23:52:23Z
OpenShift4-RollOut,StevenBarre,true,2020-11-17T00:05:56Z,2020-11-05T17:41:26Z,2020-11-17T00:05:34Z,CLOSED,"OCP4.6 - Remove Metering Operator",2020-11-17T00:05:57Z
OpenShift4-RollOut,jleach,true,2020-11-09T22:58:21Z,2020-11-05T18:40:57Z,2020-11-05T18:42:15Z,CLOSED,"Create a new URL for RocketChat",2020-11-09T22:58:21Z
OpenShift4-RollOut,jleach,true,2020-11-10T17:23:07Z,2020-11-10T00:39:17Z,2020-11-10T00:40:31Z,CLOSED,"Update DNS record for chat.developer.gov.bc.ca",2020-11-10T17:23:08Z
OpenShift4-RollOut,StevenBarre,true,2021-03-02T04:38:41Z,2020-11-10T00:58:19Z,2021-03-02T04:38:32Z,CLOSED,"INC0044081 MCS SILVER - app 03 NotReady | SPIKE",2021-03-02T04:38:41Z
OpenShift4-RollOut,manderson-it,false,,2020-11-10T18:35:01Z,2020-11-10T18:44:55Z,OPEN,"Integrate Vault and Terraform Cloud into Project Registry Provisioner",2021-04-15T21:15:11Z
OpenShift4-RollOut,manderson-it,true,2021-02-24T19:16:44Z,2020-11-10T18:38:11Z,2020-11-10T18:45:12Z,CLOSED,"Publish and Test Terraform Cloud Module for Vault Resources",2021-02-24T19:16:44Z
OpenShift4-RollOut,manderson-it,true,2020-11-13T21:39:24Z,2020-11-10T18:43:39Z,2020-11-13T21:36:06Z,CLOSED,"Create GitHub repository for Terraform Cloud",2020-11-13T21:39:25Z
OpenShift4-RollOut,jleach,true,2020-11-13T17:57:59Z,2020-11-13T00:42:51Z,,CLOSED,"Allow routes with .bcgov as the TLD to work on the Silver cluster",2020-11-13T17:58:00Z
OpenShift4-RollOut,jleach,false,,2020-11-13T18:38:45Z,,OPEN,"Configure samples operator to remove templates and images",2020-11-13T18:38:45Z
OpenShift4-RollOut,jleach,true,2020-12-31T17:55:35Z,2020-11-13T18:40:29Z,2020-12-02T17:52:27Z,CLOSED,"Configure samples operator to remove select images and templates",2020-12-31T17:55:36Z
OpenShift4-RollOut,jleach,false,,2020-11-16T23:55:18Z,2020-11-16T23:56:41Z,OPEN,"Please create an additional DNS entry for dev and test RC instances",2020-11-17T16:35:18Z
OpenShift4-RollOut,StevenBarre,true,2020-11-19T00:24:45Z,2020-11-17T00:42:42Z,2020-11-19T00:24:29Z,CLOSED,"Enable tcp_mtu_probing = 1 on all OCP4 servers",2020-11-19T00:24:46Z
OpenShift4-RollOut,StevenBarre,true,2020-12-02T14:38:13Z,2020-11-23T20:09:39Z,2020-12-02T14:37:48Z,CLOSED,"X-Forwarded-For is incorrect in SILVER",2020-12-02T14:38:14Z
OpenShift4-RollOut,StevenBarre,true,2020-11-27T00:43:03Z,2020-11-25T00:47:01Z,2020-11-27T00:42:55Z,CLOSED,"OCP 4 Cluster Capacity PromQL",2020-11-27T00:43:03Z
OpenShift4-RollOut,jleach,true,2021-03-25T21:39:15Z,2020-11-25T16:22:23Z,,CLOSED,"Create content for OCP4 general availability",2021-03-25T21:39:15Z
OpenShift4-RollOut,StevenBarre,true,2021-02-17T19:13:22Z,2020-11-30T23:02:20Z,2021-02-17T19:12:57Z,CLOSED,"Upgrade Trident",2021-02-17T19:13:22Z
OpenShift4-RollOut,StevenBarre,true,2020-12-10T01:10:27Z,2020-12-02T18:07:17Z,2020-12-10T01:09:39Z,CLOSED,"Upgrade SILVER to 4.5.20",2020-12-10T01:10:28Z
OpenShift4-RollOut,wmhutchison,true,2020-12-24T21:28:29Z,2020-12-02T19:30:48Z,2020-12-24T21:27:55Z,CLOSED,"OCP GOLD - Configure iDRAC for the GOLD Dell hardware",2020-12-24T21:28:29Z
OpenShift4-RollOut,wmhutchison,true,2021-01-04T16:43:20Z,2020-12-02T19:31:59Z,2021-01-04T16:43:10Z,CLOSED,"OCP GOLD - Order Firewall Rules for external API access to GOLD cluster",2021-01-04T16:43:20Z
OpenShift4-RollOut,wmhutchison,true,2020-12-24T21:21:19Z,2020-12-02T19:32:56Z,2020-12-24T21:21:16Z,CLOSED,"OCP GOLD - Build UTIL Server for GOLD Cluster",2020-12-24T21:21:19Z
OpenShift4-RollOut,wmhutchison,true,2021-03-04T22:44:22Z,2020-12-02T19:34:36Z,,CLOSED,"Build Kamloops GOLD Cluster",2021-03-04T22:44:22Z
OpenShift4-RollOut,StevenBarre,true,2021-02-04T00:08:33Z,2020-12-02T23:22:57Z,2021-01-27T01:08:01Z,CLOSED,"Monitor Aporeto Enforcer health",2021-02-04T00:08:33Z
OpenShift4-RollOut,StevenBarre,true,2021-01-21T00:31:48Z,2020-12-04T17:56:24Z,2021-01-20T22:30:34Z,CLOSED,"Aporeto pod count monitoring",2021-01-21T00:31:48Z
OpenShift4-RollOut,wmhutchison,true,2021-01-05T20:10:37Z,2020-12-14T20:29:17Z,2021-01-05T20:08:14Z,CLOSED,"OCP GOLD - Bootstrap GOLD cluster",2021-01-05T20:10:38Z
OpenShift4-RollOut,wmhutchison,true,2021-01-08T23:43:27Z,2020-12-14T20:50:41Z,2021-01-08T23:43:12Z,CLOSED,"OCP GOLD - Configure the new GOLD cluster",2021-01-08T23:43:27Z
OpenShift4-RollOut,wmhutchison,true,2021-01-06T23:49:56Z,2020-12-16T17:53:34Z,2021-01-06T23:49:50Z,CLOSED,"OCP KLAB2 - Order required VMs",2021-01-06T23:49:56Z
OpenShift4-RollOut,wmhutchison,true,2021-01-06T23:03:05Z,2020-12-16T23:54:47Z,2021-01-06T23:02:49Z,CLOSED,"OCP GOLD - Setup NetApp Filer",2021-01-06T23:03:05Z
OpenShift4-RollOut,wmhutchison,true,2021-03-02T04:37:22Z,2020-12-18T22:25:45Z,2021-03-02T04:37:11Z,CLOSED,"PRB0040484 AlertManager reporting hourly specific KubeAPIErrorsHigh failures",2021-03-02T04:37:23Z
OpenShift4-RollOut,wmhutchison,true,2021-02-01T20:36:26Z,2021-01-04T19:57:42Z,2021-01-06T23:52:18Z,CLOSED,"Recent Python component upgrades break ansible k8s_info functionality",2021-02-01T22:33:24Z
OpenShift4-RollOut,wmhutchison,true,2021-01-21T00:30:53Z,2021-01-07T00:18:28Z,2021-01-21T00:30:35Z,CLOSED,"OCP GOLD - Configure Nagios monitoring for the cluster",2021-01-21T00:30:53Z
OpenShift4-RollOut,wmhutchison,true,2021-03-02T04:38:10Z,2021-01-11T17:28:10Z,2021-03-02T04:37:38Z,CLOSED,"OCP GOLD - Complete cluster configuration using CCM",2021-03-02T04:38:10Z
OpenShift4-RollOut,wmhutchison,true,2021-01-21T21:51:43Z,2021-01-11T18:57:02Z,2021-01-21T21:51:40Z,CLOSED,"OCP KLAB2 - Submit iStore Orders for new VMs",2021-01-21T21:51:43Z
OpenShift4-RollOut,wmhutchison,true,2021-01-21T22:10:17Z,2021-01-11T19:03:39Z,2021-01-21T21:52:19Z,CLOSED,"OCP KLAB2 - IP address reservations and DNS",2021-01-21T22:10:17Z
OpenShift4-RollOut,wmhutchison,true,2021-02-02T23:46:35Z,2021-01-11T19:28:52Z,2021-02-02T23:46:27Z,CLOSED,"OCP KLAB2 - Load balancer VIP requests",2021-02-02T23:46:35Z
OpenShift4-RollOut,wmhutchison,false,,2021-01-11T21:22:53Z,2021-03-25T19:18:41Z,OPEN,"OCP KLAB2 - Firewall request for external API access",2021-04-15T19:37:08Z
OpenShift4-RollOut,wmhutchison,true,2021-02-11T22:08:05Z,2021-01-11T21:30:52Z,2021-02-11T22:07:48Z,CLOSED,"OCP KLAB2 - UTIL server and multi-cluster compatibility",2021-02-11T22:08:05Z
OpenShift4-RollOut,wmhutchison,true,2021-01-28T16:16:25Z,2021-01-11T21:38:39Z,2021-01-28T16:15:56Z,CLOSED,"OCP KLAB2 - Prepare KLAB2 node inventory files",2021-01-28T16:16:26Z
OpenShift4-RollOut,wmhutchison,true,2021-03-13T00:57:04Z,2021-01-11T21:43:52Z,2021-03-13T00:33:35Z,CLOSED,"OCP KLAB2 - Bootstrap KLAB2 cluster",2021-03-13T00:57:04Z
OpenShift4-RollOut,wmhutchison,true,2021-01-21T21:50:32Z,2021-01-21T18:42:02Z,2021-01-21T21:48:43Z,CLOSED,"OCP4 SILVER - Build 6 VMs for SILVER to augment capacity",2021-01-21T21:50:32Z
OpenShift4-RollOut,wmhutchison,true,2021-01-22T22:22:51Z,2021-01-22T16:25:17Z,2021-01-22T22:22:46Z,CLOSED,"OCP KLAB2 - Determine whether or not signed certificates for APPS and API are required",2021-01-22T22:22:52Z
OpenShift4-RollOut,wmhutchison,true,2021-01-27T21:03:39Z,2021-01-22T23:39:10Z,2021-01-27T17:03:54Z,CLOSED,"OCP KLAB2 - Configure KLAB NetApp to support KLAB2",2021-01-27T21:03:39Z
OpenShift4-RollOut,wmhutchison,true,2021-03-17T16:54:49Z,2021-03-13T00:56:20Z,2021-03-17T16:54:18Z,CLOSED,"OCP4 KLAB2 - Add extra network to cluster and configure persistent storage",2021-03-17T16:54:50Z
OpenShift4-RollOut,wmhutchison,false,,2021-03-17T16:57:59Z,2021-04-21T16:35:53Z,OPEN,"KLAB2 OCP4 - Complete configuration of KLAB2 cluster",2021-04-22T16:25:13Z
OpenShift4-RollOut,lukegonis,true,2019-11-22T16:51:36Z,2019-10-28T19:01:46Z,,CLOSED,"Set up Scrum events",2019-11-22T16:51:36Z
OpenShift4-RollOut,lukegonis,true,2019-11-19T19:47:04Z,2019-10-28T19:02:01Z,2019-11-15T19:16:54Z,CLOSED,"Define team member from DXC ",2019-11-19T19:47:04Z
